BIHAR,PATNA,2001,434,27,197,91,414,506,54,90,8583
BIHAR,PATNA RLY.,2001,24,1,3,18,21,11,0,0,1127
BIHAR,PURNEA,2001,104,39,64,75,97,269,7,8,2054
BIHAR,ROHTAS,2001,127,25,72,78,68,391,27,36,2961
BIHAR,SAHARSA,2001,36,12,27,3,15,156,6,7,1066
BIHAR,SAMASTIPUR,2001,107,19,75,33,61,312,45,11,2853
BIHAR,SARAN,2001,137,20,65,69,93,309,43,67,3442
BIHAR,SHEIKHPURA,2001,28,3,16,16,12,136,3,9,804
BIHAR,SHEOHAR,2001,18,11,13,7,8,38,0,3,428
BIHAR,SITAMARHI,2001,51,23,34,24,15,218,7,13,1797
BIHAR,SIWAN,2001,116,4,51,45,100,239,16,32,1853
BIHAR,SUPAUL,2001,41,30,26,31,40,170,0,7,1672
BIHAR,VAISHALI,2001,110,20,90,22,43,295,8,59,4076
CHHATTISGARH,BALRAMPUR,2001,13,17,1,17,11,15,2,1,235
CHHATTISGARH,BILASPUR,2001,99,69,20,4,37,166,17,7,4353
CHHATTISGARH,BIZAPUR,2001,9,4,0,2,6,1,6,0,86
CHHATTISGARH,DANTEWARA,2001,83,19,11,7,5,14,5,1,739
CHHATTISGARH,DHAMTARI,2001,14,22,4,2,0,22,1,1,996
CHHATTISGARH,DURG,2001,76,144,57,9,50,48,35,12,6544
CHHATTISGARH,GRP RAIPUR,2001,2,0,0,2,9,4,0,0,315
CHHATTISGARH,JAGDALPUR,2001,80,59,6,2,23,35,12,3,1812
CHHATTISGARH,JANJGIR,2001,48,29,9,2,25,105,23,9,2059
CHHATTISGARH,JASHPUR,2001,37,36,2,5,17,13,8,2,719
CHHATTISGARH,KANKER,2001,31,42,4,3,5,23,3,1,760
CHHATTISGARH,KAWARDHA,2001,19,35,1,1,2,10,4,1,685
CHHATTISGARH,KORBA,2001,33,46,13,0,8,67,7,1,2112
CHHATTISGARH,KORIYA,2001,35,34,7,3,6,21,7,3,1644
CHHATTISGARH,MAHASAMUND,2001,18,43,7,2,6,30,10,6,1185
CHHATTISGARH,RAIGARH,2001,50,53,6,2,13,34,4,2,1650
CHHATTISGARH,RAIPUR,2001,92,104,38,10,58,110,28,16,6786
CHHATTISGARH,RAJNANDGAON,2001,36,58,4,3,15,50,11,3,2650
CHHATTISGARH,SARGUJA,2001,105,145,17,11,42,103,32,1,3130
GOA,NORTH GOA,2001,22,4,4,5,10,33,10,2,1271
GOA,SOUTH GOA,2001,14,8,5,2,15,31,6,0,1070
GUJARAT,AHMEDABAD COMMR.,2001,90,39,143,18,192,191,2,7,13496
GUJARAT,AHMEDABAD RURAL,2001,26,5,27,15,25,50,24,0,2146
GUJARAT,AHWA-DANG,2001,6,1,2,0,1,10,2,0,147
GUJARAT,AMRELI,2001,41,2,39,4,25,52,17,2,2191
GUJARAT,ANAND,2001,28,3,30,10,14,63,22,0,3879
GUJARAT,BHARUCH,2001,37,4,39,13,17,44,22,0,3052
GUJARAT,BHAVNAGAR,2001,64,9,60,5,48,113,25,2,5088
GUJARAT,DAHOD,2001,36,5,15,22,44,49,31,0,1717
GUJARAT,GANDHINAGAR,2001,25,4,15,14,22,64,5,3,3478
GUJARAT,HIMATNAGAR,2001,55,17,31,23,29,65,25,4,4013
GUJARAT,JAMNAGAR,2001,48,20,27,2,20,34,13,2,3857
GUJARAT,JUNAGADH,2001,56,14,46,4,52,88,14,11,5186
GUJARAT,KHEDA NORTH,2001,42,11,30,9,19,63,21,0,3851
GUJARAT,KUTCH,2001,34,2,24,8,11,55,11,2,3355
GUJARAT,MEHSANA,2001,28,4,58,23,45,98,15,5,5175
GUJARAT,NARMADA,2001,16,8,9,1,0,9,11,0,536
GUJARAT,NAVSARI,2001,26,2,6,7,13,22,6,0,1404
GUJARAT,PALANPUR,2001,52,18,41,13,47,94,21,2,3887
GUJARAT,PANCHMAHAL,2001,56,5,46,21,19,50,57,0,2535
GUJARAT,PATAN,2001,24,3,21,8,19,78,12,0,2447
GUJARAT,PORBANDAR,2001,15,6,5,0,3,8,5,0,1215
GUJARAT,RAJKOT COMMR.,2001,29,5,46,5,31,110,9,3,4774
GUJARAT,RAJKOT RURAL,2001,30,20,40,9,23,58,21,2,4402
GUJARAT,SURAT COMMR.,2001,98,11,57,26,59,127,10,20,3995
GUJARAT,SURAT RURAL,2001,62,26,23,12,28,30,9,0,1766
GUJARAT,SURENDRANAGAR,2001,38,11,29,7,13,73,9,2,3113
GUJARAT,VADODARA COMMR.,2001,34,3,35,4,39,151,7,0,5047
GUJARAT,VADODARA RURAL,2001,71,18,38,15,21,34,10,0,3137
GUJARAT,VALSAD,2001,44,9,16,22,25,40,12,0,3109
GUJARAT,W.RLY,2001,15,1,0,7,87,7,1,0,1421
HARYANA,AMBALA,2001,26,11,38,2,18,5,11,11,2346
HARYANA,BHIWANI,2001,40,10,9,0,19,109,16,33,1855
HARYANA,FARIDABAD,2001,68,37,78,7,44,133,14,19,5808
HARYANA,FATEHABAD,2001,18,17,20,3,11,11,6,17,1214
HARYANA,GRP,2001,24,0,2,0,5,9,0,5,615
HARYANA,GURGAON,2001,69,32,50,4,51,78,20,17,3502
HARYANA,HISSAR,2001,45,10,26,2,27,28,8,24,2830
HARYANA,JHAJJAR,2001,48,21,14,2,25,68,0,20,1501
HARYANA,JIND,2001,37,21,12,2,28,71,2,11,1452
HARYANA,KAITHAL,2001,33,16,9,3,9,0,28,9,1195
HARYANA,KARNAL,2001,42,44,31,8,16,47,11,18,2383
HARYANA,KURUKSHETRA,2001,20,31,14,5,13,0,4,10,1753
HARYANA,MAHENDRAGARH,2001,26,11,13,1,1,47,21,8,1169
HARYANA,PANCHKULA,2001,12,6,18,1,5,1,2,4,1054
HARYANA,PANIPAT,2001,43,38,19,20,47,35,7,11,1895
HARYANA,REWARI,2001,21,11,13,0,7,39,23,12,1214
HARYANA,ROHTAK,2001,57,28,13,5,29,37,10,17,1856
HARYANA,SIRSA,2001,37,17,18,2,5,24,6,12,1768
HARYANA,SONIPAT,2001,73,15,26,5,28,6,8,18,1944
HARYANA,YAMUNANAGAR,2001,42,22,26,5,9,2,6,9,1405
HIMACHAL PRADESH,BILASPUR,2001,8,5,10,2,3,76,20,1,1074
HIMACHAL PRADESH,CHAMBA,2001,13,12,17,0,1,6,8,0,555
HIMACHAL PRADESH,G.R.P.,2001,1,0,0,0,0,1,0,0,4
HIMACHAL PRADESH,HAMIRPUR,2001,2,3,3,0,1,26,7,1,747
HIMACHAL PRADESH,KANGRA,2001,24,18,30,1,4,125,26,1,2035
HIMACHAL PRADESH,KINNAUR,2001,5,6,3,0,0,4,1,0,147
HIMACHAL PRADESH,KULLU,2001,13,13,7,0,1,27,6,0,630
HIMACHAL PRADESH,LAHAUL-SPITI,2001,1,2,1,0,1,2,1,0,50
HIMACHAL PRADESH,MANDI,2001,18,16,11,0,3,83,34,0,1747
HIMACHAL PRADESH,SHIMLA,2001,14,18,13,0,7,122,13,2,1964
HIMACHAL PRADESH,SIRMAUR,2001,3,10,13,0,4,56,4,3,703
HIMACHAL PRADESH,SOLAN,2001,11,12,13,0,1,62,9,2,1130
HIMACHAL PRADESH,UNA,2001,6,9,5,1,2,38,5,0,713
JAMMU & KASHMIR,ANANTNAG,2001,74,6,59,5,16,67,51,0,1104
JAMMU & KASHMIR,AWANTIPORA,2001,25,1,14,0,4,10,9,0,316
JAMMU & KASHMIR,BARAMULLA,2001,144,28,75,2,16,146,40,0,1533
JAMMU & KASHMIR,BORDER,2001,6,12,10,0,0,15,2,0,708
JAMMU & KASHMIR,BUDGAM,2001,78,7,40,0,2,88,13,0,812
JAMMU & KASHMIR,CRIME JAMMU,2001,0,0,0,0,0,0,0,0,27
JAMMU & KASHMIR,CRIME SRINAGAR,2001,0,0,0,0,0,0,0,0,69
JAMMU & KASHMIR,DODA,2001,104,7,15,2,6,17,40,0,627
JAMMU & KASHMIR,GANDERBAL,2001,24,5,33,1,0,50,13,0,395
